[[0.5454545454545454, 0.4083333333333333, 0.0, 0.0, 0.0, 0.030418244390116686, 0.0008414118362631973, 0.006211184707379832, 0.00028108891877203857, 0.20500904740539264, 0.18071313841744846, 0.24594991718740852, 0.18472330367191572, 0.6007462746087657, 0.3764705801384083, 0.4212523914895455, 0.24594991718740852, 0.33195418, 0.13732775044653822]]
[[0.5928853754940712, 0.49166666666666664, 0.0, 0.0, 0.0, 0.2756654259784018, 0.00820955726948295, 0.016149063021797326, 0.0005970865476144356, 0.22334108592846122, 0.20097244490253197, 0.2724594898935236, 0.19251753491761386, 0.6082089535322455, 0.4199999904705883, 0.34345352300984056, 0.2724594898935236, 0.33840729999999997, 0.16206720365144495]]
[[0.11067193675889327, 0.7666666666666667, 0.0, 0.0, 0.0, 0.015209122195058343, 0.0004070576082888046, 0.013664590033255276, 0.0004908023403725261, 0.11179964172888122, 0.10534846519731335, 0.08836524014458584, 0.1426344507362603, 0.7537313486968142, 0.04588235973010377, 0.7988614948853019, 0.13475699900768043, 0.34230694, 0.8372508700561917]]
[[0.4980237154150198, 0.19166666666666665, 0.0, 0.33333332333333354, 0.0, 0.032319377777616565, 0.0007182748651230027, 0.0360248623587042, 0.0007962510750562831, 0.866253582223194, 0.8241491152686314, 0.9300442199554917, 0.8378799115236191, 0.26679102338006844, 0.6423529197508651, 0.33206831816266935, 0.9300442199554917, 0.19475445, 0.11802121173534375]]
[[0.7154150197628458, 0.7291666666666667, 0.0, 0.33333332333333354, 0.0, 0.12547526760542946, 0.002061029421255066, 0.03975152622661327, 0.0008953617336202264, 0.3377226959790146, 0.31928689075597155, 0.39690722093588204, 0.29228371029512984, 0.5988806048778957, 0.4952941064982699, 0.23149905706642093, 0.39690722093588204, 0.30452195, 0.17981896048881785]]
[[0.2608695652173913, 0.22083333333333333, 0.0, 0.0, 0.0, 0.07224333496074786, 0.0021362098353726222, 0.05341614823502184, 0.0024819097915957655, 0.15672606062667888, 0.16045381005229992, 0.1914580324634902, 0.1161340532771924, 0.8097014960333592, 0.33529410861591696, 0.2751423110046125, 0.1914580324634902, 0.42692268, 0.2381380961178634]]
[[0.4861660079051383, 0.6291666666666668, 0.0, 0.33333332333333354, 0.0, 0.04752851605632577, 0.0011390627621711972, 0.04472049411673949, 0.0006411818461909204, 0.06997160015403874, 0.05834684001901815, 0.09646538588758918, 0.053000775978151955, 0.7313432900980172, 0.2752941160276816, 0.45161291440901025, 0.09646538588758918, 0.4799313, 0.17037463388641494]]
[[0.003952569169960474, 0.3625, 0.0, 0.0, 0.0, 0.06844106750133742, 0.0006722338720346421, 0.02360247058369748, 0.0003980676565769847, 0.12186935931431013, 0.13371151323915328, 0.13770251076802276, 0.09353078196318682, 0.8768656735088549, 0.23647059390311415, 0.366223915626384, 0.13770251076802276, 0.35672373, 0.2826650626345606]]
[[0.11067193675889327, 0.2791666666666667, 0.0, 0.0, 0.0, 0.02281364582110306, 0.0007050450006776117, 0.058385080348752776, 0.0016756416988605155, 0.4861864286967135, 0.4351701915329838, 0.586156078157908, 0.42868275358744334, 0.32649257230521744, 0.7258823427889274, 0.13662238985485864, 0.586156078157908, 0.32548746, 0.15086219103992154]]
[[0.7430830039525691, 0.2833333333333333, 0.0, 0.0, 0.0, 0.09315591036013314, 0.0023490835704974315, 0.029813677651324366, 0.0005450045818020066, 0.28866511661239713, 0.27714749009033623, 0.32916053660411976, 0.2564302437589947, 0.6623134428916515, 0.39411766356401373, 0.33017080394557274, 0.32916053660411976, 0.26553459999999995, 0.17788374701206072]]
